id,Danceability
19168,1.0
19169,4.0
19170,5.0
19171,4.0
19172,4.0
19173,4.0
19174,4.0
19175,5.0
19176,4.0
19177,4.0
19178,5.0
19179,4.0
19180,5.0
19181,6.0
19182,5.0
19183,4.0
19184,5.0
19185,4.0
19186,4.0
19187,4.0
19188,4.0
19189,4.0
19190,4.0
19191,4.0
19192,4.0
19193,3.0
19194,4.0
19195,4.0
19196,4.0
19197,4.0
19198,4.0
19199,5.0
19200,5.0
19201,4.0
19202,4.0
19203,4.0
19204,3.0
19205,3.0
19206,4.0
19207,5.0
19208,4.0
19209,5.0
19210,4.0
19211,4.0
19212,3.0
19213,5.0
19214,4.0
19215,4.0
19216,4.0
19217,4.0
19218,6.0
19219,4.0
19220,4.0
19221,4.0
19222,4.0
19223,4.0
19224,3.0
19225,5.0
19226,4.0
19227,5.0
19228,5.0
19229,4.0
19230,4.0
19231,4.0
19232,4.0
19233,6.0
19234,4.0
19235,4.0
19236,3.0
19237,4.0
19238,4.0
19239,4.0
19240,4.0
19241,4.0
19242,3.0
19243,5.0
19244,6.0
19245,4.0
19246,5.0
19247,4.0
19248,5.0
19249,4.0
19250,4.0
19251,4.0
19252,4.0
19253,4.0
19254,4.0
19255,5.0
19256,5.0
19257,4.0
19258,4.0
19259,4.0
19260,5.0
19261,5.0
19262,5.0
19263,4.0
19264,4.0
19265,4.0
19266,5.0
19267,4.0
19268,4.0
19269,4.0
19270,5.0
19271,4.0
19272,4.0
19273,4.0
19274,4.0
19275,4.0
19276,4.0
19277,4.0
19278,3.0
19279,4.0
19280,5.0
19281,4.0
19282,4.0
19283,4.0
19284,4.0
19285,5.0
19286,4.0
19287,5.0
19288,4.0
19289,3.0
19290,5.0
19291,4.0
19292,4.0
19293,5.0
19294,5.0
19295,4.0
19296,4.0
19297,4.0
19298,4.0
19299,4.0
19300,4.0
19301,4.0
19302,4.0
19303,4.0
19304,3.0
19305,4.0
19306,3.0
19307,3.0
19308,5.0
19309,4.0
19310,4.0
19311,4.0
19312,6.0
19313,5.0
19314,6.0
19315,4.0
19316,4.0
19317,4.0
19318,5.0
19319,5.0
19320,4.0
19321,5.0
19322,3.0
19323,4.0
19324,4.0
19325,5.0
19326,4.0
19327,4.0
19328,5.0
19329,3.0
19330,4.0
19331,4.0
19332,4.0
19333,3.0
19334,5.0
19335,5.0
19336,5.0
19337,4.0
19338,5.0
19339,4.0
19340,4.0
19341,3.0
19342,4.0
19343,4.0
19344,4.0
19345,4.0
19346,5.0
19347,5.0
19348,4.0
19349,4.0
19350,4.0
19351,5.0
19352,3.0
19353,4.0
19354,5.0
19355,4.0
19356,4.0
19357,4.0
19358,5.0
19359,6.0
19360,3.0
19361,4.0
19362,5.0
19363,4.0
19364,4.0
19365,4.0
19366,5.0
19367,4.0
19368,3.0
19369,4.0
19370,4.0
19371,4.0
19372,4.0
19373,5.0
19374,4.0
19375,4.0
19376,4.0
19377,4.0
19378,5.0
19379,5.0
19380,4.0
19381,5.0
19382,4.0
19383,4.0
19384,4.0
19385,3.0
19386,5.0
19387,5.0
19388,4.0
19389,4.0
19390,4.0
19391,4.0
19392,4.0
19393,6.0
19394,4.0
19395,4.0
19396,4.0
19397,4.0
19398,4.0
19399,3.0
19400,4.0
19401,4.0
19402,4.0
19403,4.0
19404,3.0
19405,5.0
19406,4.0
19407,4.0
19408,4.0
19409,4.0
19410,3.0
19411,4.0
19412,4.0
19413,4.0
19414,4.0
19415,4.0
19416,5.0
19417,4.0
19418,4.0
19419,5.0
19420,4.0
19421,4.0
19422,4.0
19423,4.0
19424,4.0
19425,4.0
19426,4.0
19427,4.0
19428,5.0
19429,4.0
19430,5.0
19431,3.0
19432,4.0
19433,4.0
19434,5.0
19435,4.0
19436,4.0
19437,4.0
19438,4.0
19439,4.0
19440,3.0
19441,3.0
19442,4.0
19443,4.0
19444,4.0
19445,4.0
19446,4.0
19447,4.0
19448,4.0
19449,4.0
19450,4.0
19451,5.0
19452,3.0
19453,5.0
19454,4.0
19455,5.0
19456,4.0
19457,5.0
19458,4.0
19459,4.0
19460,4.0
19461,5.0
19462,6.0
19463,4.0
19464,4.0
19465,4.0
19466,4.0
19467,3.0
19468,5.0
19469,6.0
19470,6.0
19471,4.0
19472,5.0
19473,5.0
19474,5.0
19475,4.0
19476,4.0
19477,4.0
19478,5.0
19479,4.0
19480,4.0
19481,4.0
19482,5.0
19483,6.0
19484,3.0
19485,4.0
19486,4.0
19487,4.0
19488,6.0
19489,5.0
19490,4.0
19491,4.0
19492,4.0
19493,4.0
19494,5.0
19495,3.0
19496,4.0
19497,4.0
19498,6.0
19499,3.0
19500,3.0
19501,5.0
19502,5.0
19503,5.0
19504,5.0
19505,4.0
19506,3.0
19507,4.0
19508,4.0
19509,4.0
19510,3.0
19511,3.0
19512,4.0
19513,4.0
19514,3.0
19515,4.0
19516,4.0
19517,4.0
19518,4.0
19519,3.0
19520,4.0
19521,4.0
19522,6.0
19523,4.0
19524,4.0
19525,4.0
19526,5.0
19527,5.0
19528,4.0
19529,5.0
19530,5.0
19531,4.0
19532,4.0
19533,4.0
19534,4.0
19535,3.0
19536,4.0
19537,5.0
19538,4.0
19539,3.0
19540,4.0
19541,5.0
19542,4.0
19543,3.0
19544,4.0
19545,5.0
19546,4.0
19547,5.0
19548,4.0
19549,5.0
19550,3.0
19551,4.0
19552,4.0
19553,4.0
19554,4.0
19555,4.0
19556,5.0
19557,4.0
19558,4.0
19559,4.0
19560,4.0
19561,5.0
19562,5.0
19563,5.0
19564,4.0
19565,4.0
19566,4.0
19567,4.0
19568,4.0
19569,4.0
19570,4.0
19571,5.0
19572,5.0
19573,4.0
19574,4.0
19575,5.0
19576,4.0
19577,4.0
19578,4.0
19579,4.0
19580,5.0
19581,4.0
19582,5.0
19583,4.0
19584,5.0
19585,4.0
19586,4.0
19587,6.0
19588,5.0
19589,4.0
19590,4.0
19591,5.0
19592,4.0
19593,4.0
19594,4.0
19595,5.0
19596,4.0
19597,5.0
19598,4.0
19599,3.0
19600,5.0
19601,5.0
19602,4.0
19603,5.0
19604,3.0
19605,4.0
19606,4.0
19607,4.0
19608,4.0
19609,4.0
19610,3.0
19611,6.0
19612,4.0
19613,5.0
19614,4.0
19615,4.0
19616,4.0
19617,4.0
19618,4.0
19619,5.0
19620,4.0
19621,4.0
19622,3.0
19623,4.0
19624,4.0
19625,4.0
19626,4.0
19627,4.0
19628,4.0
19629,4.0
19630,5.0
19631,4.0
19632,4.0
19633,5.0
19634,4.0
19635,4.0
19636,5.0
19637,5.0
19638,6.0
19639,4.0
19640,5.0
19641,4.0
19642,5.0
19643,4.0
19644,4.0
19645,5.0
19646,5.0
19647,5.0
19648,4.0
19649,4.0
19650,5.0
19651,3.0
19652,4.0
19653,3.0
19654,4.0
19655,4.0
19656,6.0
19657,3.0
19658,3.0
19659,4.0
19660,4.0
19661,3.0
19662,4.0
19663,5.0
19664,5.0
19665,5.0
19666,4.0
19667,5.0
19668,5.0
19669,5.0
19670,5.0
19671,3.0
19672,4.0
19673,3.0
19674,4.0
19675,4.0
19676,4.0
19677,4.0
19678,4.0
19679,4.0
19680,4.0
19681,4.0
19682,4.0
19683,4.0
19684,4.0
19685,4.0
19686,4.0
19687,4.0
19688,5.0
19689,6.0
19690,5.0
19691,4.0
19692,4.0
19693,4.0
19694,4.0
19695,5.0
19696,6.0
19697,6.0
19698,5.0
19699,5.0
19700,4.0
19701,5.0
19702,4.0
19703,4.0
19704,4.0
19705,3.0
19706,4.0
19707,4.0
19708,4.0
19709,4.0
19710,4.0
19711,4.0
19712,4.0
19713,4.0
19714,5.0
19715,4.0
19716,4.0
19717,4.0
19718,4.0
19719,4.0
19720,4.0
19721,6.0
19722,3.0
19723,4.0
19724,4.0
19725,4.0
19726,4.0
19727,4.0
19728,4.0
19729,4.0
19730,5.0
19731,5.0
19732,4.0
19733,4.0
19734,4.0
19735,5.0
19736,4.0
19737,5.0
19738,4.0
19739,6.0
19740,4.0
19741,4.0
19742,3.0
19743,4.0
19744,4.0
19745,5.0
19746,4.0
19747,6.0
19748,4.0
19749,5.0
19750,4.0
19751,4.0
19752,4.0
19753,4.0
19754,4.0
19755,4.0
19756,4.0
19757,4.0
19758,4.0
19759,6.0
19760,4.0
19761,4.0
19762,4.0
19763,4.0
19764,4.0
19765,4.0
19766,4.0
19767,4.0
19768,4.0
19769,4.0
19770,4.0
19771,4.0
19772,3.0
19773,4.0
19774,4.0
19775,4.0
19776,4.0
19777,4.0
19778,3.0
19779,4.0
19780,6.0
19781,4.0
19782,4.0
19783,4.0
19784,4.0
19785,5.0
19786,4.0
19787,3.0
19788,4.0
19789,4.0
19790,5.0
19791,4.0
19792,4.0
19793,4.0
19794,4.0
19795,4.0
19796,3.0
19797,4.0
19798,4.0
19799,5.0
19800,5.0
19801,3.0
19802,5.0
19803,4.0
19804,4.0
19805,4.0
19806,4.0
19807,5.0
19808,4.0
19809,4.0
19810,4.0
19811,5.0
19812,4.0
19813,4.0
19814,4.0
19815,4.0
19816,5.0
19817,4.0
19818,5.0
19819,4.0
19820,3.0
19821,5.0
19822,5.0
19823,3.0
19824,6.0
19825,4.0
19826,4.0
19827,4.0
19828,4.0
19829,4.0
19830,6.0
19831,4.0
19832,6.0
19833,5.0
19834,4.0
19835,4.0
19836,6.0
19837,4.0
19838,4.0
19839,3.0
19840,4.0
19841,4.0
19842,3.0
19843,5.0
19844,4.0
19845,3.0
19846,4.0
19847,4.0
19848,5.0
19849,4.0
19850,3.0
19851,4.0
19852,5.0
19853,4.0
19854,4.0
19855,4.0
19856,5.0
19857,5.0
19858,4.0
19859,3.0
19860,5.0
19861,4.0
19862,5.0
19863,4.0
19864,5.0
19865,4.0
19866,3.0
19867,5.0
19868,4.0
19869,5.0
19870,4.0
19871,4.0
19872,6.0
19873,5.0
19874,4.0
19875,3.0
19876,4.0
19877,4.0
19878,4.0
19879,4.0
19880,5.0
19881,5.0
19882,4.0
19883,3.0
19884,4.0
19885,5.0
19886,5.0
19887,4.0
19888,4.0
19889,4.0
19890,4.0
19891,4.0
19892,4.0
19893,4.0
19894,6.0
19895,4.0
19896,4.0
19897,3.0
19898,4.0
19899,5.0
19900,4.0
19901,5.0
19902,4.0
19903,5.0
19904,4.0
19905,4.0
19906,4.0
19907,4.0
19908,4.0
19909,5.0
19910,4.0
19911,4.0
19912,4.0
19913,4.0
19914,4.0
19915,4.0
19916,4.0
19917,4.0
19918,5.0
19919,4.0
19920,4.0
19921,4.0
19922,4.0
19923,4.0
19924,4.0
19925,4.0
19926,4.0
19927,4.0
19928,5.0
19929,5.0
19930,5.0
19931,3.0
19932,4.0
19933,4.0
19934,4.0
19935,3.0
19936,4.0
19937,4.0
19938,4.0
19939,4.0
19940,5.0
19941,5.0
19942,4.0
19943,4.0
19944,4.0
19945,4.0
19946,4.0
19947,5.0
19948,6.0
19949,5.0
19950,4.0
19951,4.0
19952,4.0
19953,4.0
19954,5.0
19955,4.0
19956,5.0
19957,3.0
19958,4.0
19959,4.0
19960,5.0
19961,4.0
19962,4.0
19963,4.0
19964,4.0
19965,4.0
19966,4.0
19967,6.0
19968,4.0
19969,4.0
19970,5.0
19971,4.0
19972,4.0
19973,5.0
19974,6.0
19975,6.0
19976,4.0
19977,4.0
19978,4.0
19979,3.0
19980,6.0
19981,5.0
19982,5.0
19983,4.0
19984,4.0
19985,4.0
19986,4.0
19987,6.0
19988,4.0
19989,4.0
19990,4.0
19991,4.0
19992,5.0
19993,5.0
19994,5.0
19995,4.0
19996,4.0
19997,4.0
19998,4.0
19999,4.0
20000,4.0
20001,4.0
20002,4.0
20003,4.0
20004,4.0
20005,6.0
20006,4.0
20007,3.0
20008,4.0
20009,4.0
20010,4.0
20011,4.0
20012,4.0
20013,4.0
20014,3.0
20015,4.0
20016,5.0
20017,4.0
20018,5.0
20019,4.0
20020,4.0
20021,5.0
20022,5.0
20023,4.0
20024,4.0
20025,5.0
20026,4.0
20027,4.0
20028,4.0
20029,4.0
20030,4.0
20031,5.0
20032,4.0
20033,5.0
20034,4.0
20035,4.0
20036,5.0
20037,4.0
20038,5.0
20039,6.0
20040,4.0
20041,4.0
20042,4.0
20043,5.0
20044,5.0
20045,4.0
20046,4.0
20047,4.0
20048,5.0
20049,4.0
20050,4.0
20051,4.0
20052,4.0
20053,4.0
20054,5.0
20055,5.0
20056,4.0
20057,6.0
20058,4.0
20059,4.0
20060,4.0
20061,4.0
20062,4.0
20063,5.0
20064,4.0
20065,5.0
20066,5.0
20067,5.0
20068,5.0
20069,5.0
20070,4.0
20071,4.0
20072,5.0
20073,4.0
20074,4.0
20075,3.0
20076,4.0
20077,4.0
20078,3.0
20079,5.0
20080,5.0
20081,5.0
20082,3.0
20083,4.0
20084,4.0
20085,5.0
20086,4.0
20087,4.0
20088,4.0
20089,4.0
20090,4.0
20091,4.0
20092,4.0
20093,5.0
20094,4.0
20095,4.0
20096,4.0
20097,4.0
20098,4.0
20099,4.0
20100,5.0
20101,6.0
20102,4.0
20103,3.0
20104,4.0
20105,5.0
20106,5.0
20107,4.0
20108,5.0
20109,4.0
20110,3.0
20111,4.0
20112,5.0
20113,4.0
20114,5.0
20115,4.0
20116,4.0
20117,4.0
20118,4.0
20119,3.0
20120,3.0
20121,4.0
20122,5.0
20123,5.0
20124,5.0
20125,4.0
20126,4.0
20127,4.0
20128,4.0
20129,4.0
20130,4.0
20131,6.0
20132,4.0
20133,4.0
20134,3.0
20135,4.0
20136,4.0
20137,6.0
20138,4.0
20139,4.0
20140,4.0
20141,5.0
20142,3.0
20143,4.0
20144,4.0
20145,4.0
20146,4.0
20147,3.0
20148,4.0
20149,4.0
20150,3.0
20151,5.0
20152,4.0
20153,4.0
20154,4.0
20155,4.0
20156,4.0
20157,5.0
20158,4.0
20159,4.0
20160,5.0
20161,3.0
20162,4.0
20163,4.0
20164,4.0
20165,4.0
20166,4.0
20167,5.0
20168,4.0
20169,5.0
20170,5.0
20171,4.0
20172,4.0
20173,3.0
20174,4.0
20175,4.0
20176,4.0
20177,5.0
20178,4.0
20179,4.0
20180,3.0
20181,5.0
20182,4.0
20183,5.0
20184,4.0
20185,4.0
20186,5.0
20187,4.0
20188,5.0
20189,4.0
20190,4.0
20191,5.0
20192,4.0
20193,4.0
20194,4.0
20195,4.0
20196,4.0
20197,5.0
20198,4.0
20199,5.0
20200,4.0
20201,4.0
20202,3.0
20203,4.0
20204,5.0
20205,5.0
20206,6.0
20207,4.0
20208,4.0
20209,4.0
20210,4.0
20211,4.0
20212,4.0
20213,4.0
20214,4.0
20215,5.0
20216,4.0
20217,4.0
20218,6.0
20219,4.0
20220,4.0
20221,3.0
20222,4.0
20223,5.0
20224,5.0
20225,5.0
20226,4.0
20227,4.0
20228,4.0
20229,4.0
20230,5.0
20231,4.0
20232,4.0
20233,4.0
20234,4.0
20235,4.0
20236,5.0
20237,4.0
20238,4.0
20239,5.0
20240,4.0
20241,4.0
20242,5.0
20243,4.0
20244,4.0
20245,4.0
20246,3.0
20247,4.0
20248,5.0
20249,4.0
20250,4.0
20251,4.0
20252,5.0
20253,4.0
20254,5.0
20255,3.0
20256,4.0
20257,4.0
20258,5.0
20259,4.0
20260,5.0
20261,4.0
20262,5.0
20263,4.0
20264,4.0
20265,4.0
20266,4.0
20267,4.0
20268,4.0
20269,4.0
20270,3.0
20271,4.0
20272,3.0
20273,4.0
20274,4.0
20275,3.0
20276,3.0
20277,5.0
20278,5.0
20279,4.0
20280,5.0
20281,4.0
20282,3.0
20283,5.0
20284,4.0
20285,4.0
20286,6.0
20287,5.0
20288,4.0
20289,4.0
20290,4.0
20291,4.0
20292,4.0
20293,4.0
20294,4.0
20295,3.0
20296,4.0
20297,4.0
20298,4.0
20299,4.0
20300,4.0
20301,5.0
20302,4.0
20303,4.0
20304,4.0
20305,3.0
20306,4.0
20307,4.0
20308,4.0
20309,4.0
20310,5.0
20311,4.0
20312,4.0
20313,4.0
20314,5.0
20315,4.0
20316,4.0
20317,4.0
20318,4.0
20319,4.0
20320,4.0
20321,4.0
20322,4.0
20323,5.0
20324,4.0
20325,4.0
20326,3.0
20327,3.0
20328,4.0
20329,5.0
20330,5.0
20331,4.0
20332,5.0
20333,4.0
20334,4.0
20335,4.0
20336,4.0
20337,4.0
20338,5.0
20339,4.0
20340,5.0
20341,4.0
20342,4.0
20343,4.0
20344,4.0
20345,4.0
20346,6.0
20347,3.0
20348,4.0
20349,4.0
20350,3.0
20351,4.0
20352,4.0
20353,4.0
20354,4.0
20355,4.0
20356,4.0
20357,4.0
20358,4.0
20359,4.0
20360,5.0
20361,4.0
20362,4.0
20363,3.0
20364,4.0
20365,4.0
20366,4.0
20367,4.0
20368,5.0
20369,4.0
20370,4.0
20371,4.0
20372,4.0
20373,3.0
20374,5.0
20375,4.0
20376,5.0
20377,5.0
20378,3.0
20379,4.0
20380,4.0
20381,4.0
20382,3.0
20383,5.0
20384,4.0
20385,4.0
20386,5.0
20387,4.0
20388,4.0
20389,4.0
20390,4.0
20391,4.0
20392,4.0
20393,4.0
20394,3.0
20395,4.0
20396,5.0
20397,4.0
20398,5.0
20399,4.0
20400,6.0
20401,4.0
20402,4.0
20403,4.0
20404,3.0
20405,4.0
20406,4.0
20407,5.0
20408,4.0
20409,4.0
20410,4.0
20411,3.0
20412,4.0
20413,4.0
20414,6.0
20415,3.0
20416,4.0
20417,4.0
20418,4.0
20419,4.0
20420,4.0
20421,4.0
20422,4.0
20423,4.0
20424,4.0
20425,4.0
20426,4.0
20427,4.0
20428,4.0
20429,4.0
20430,4.0
20431,4.0
20432,4.0
20433,4.0
20434,3.0
20435,3.0
20436,4.0
20437,4.0
20438,4.0
20439,3.0
20440,4.0
20441,4.0
20442,4.0
20443,4.0
20444,4.0
20445,4.0
20446,4.0
20447,4.0
20448,4.0
20449,5.0
20450,5.0
20451,4.0
20452,5.0
20453,5.0
20454,4.0
20455,4.0
20456,4.0
20457,3.0
20458,5.0
20459,3.0
20460,4.0
20461,3.0
20462,4.0
20463,4.0
20464,4.0
20465,4.0
20466,4.0
20467,4.0
20468,4.0
20469,4.0
20470,4.0
20471,4.0
20472,4.0
20473,4.0
20474,6.0
20475,4.0
20476,6.0
20477,4.0
20478,5.0
20479,3.0
20480,3.0
20481,5.0
20482,4.0
20483,5.0
20484,3.0
20485,3.0
20486,4.0
20487,4.0
20488,4.0
20489,4.0
20490,3.0
20491,4.0
20492,5.0
20493,4.0
20494,4.0
20495,4.0
20496,4.0
20497,5.0
20498,4.0
20499,5.0
20500,4.0
20501,3.0
20502,5.0
20503,3.0
20504,5.0
20505,5.0
20506,3.0
20507,4.0
20508,4.0
20509,3.0
20510,5.0
20511,5.0
20512,3.0
20513,5.0
20514,5.0
20515,4.0
20516,4.0
20517,3.0
20518,4.0
20519,4.0
20520,5.0
20521,4.0
20522,3.0
20523,4.0
20524,4.0
20525,5.0
20526,6.0
20527,5.0
20528,4.0
20529,4.0
20530,5.0
20531,4.0
20532,4.0
20533,4.0
20534,4.0
20535,4.0
20536,3.0
20537,4.0
20538,4.0
20539,3.0
20540,5.0
20541,5.0
20542,4.0
20543,5.0
20544,4.0
20545,4.0
20546,4.0
20547,4.0
20548,5.0
20549,4.0
20550,4.0
20551,3.0
20552,5.0
20553,4.0
20554,5.0
20555,5.0
20556,3.0
20557,4.0
20558,3.0
20559,4.0
20560,4.0
20561,3.0
20562,4.0
20563,4.0
20564,4.0
20565,4.0
20566,3.0
20567,5.0
20568,5.0
20569,5.0
20570,4.0
20571,3.0
20572,4.0
20573,4.0
20574,3.0
20575,4.0
20576,4.0
20577,4.0
20578,4.0
20579,4.0
20580,4.0
20581,4.0
20582,4.0
20583,5.0
20584,4.0
20585,5.0
20586,4.0
20587,5.0
20588,5.0
20589,4.0
20590,4.0
20591,4.0
20592,5.0
20593,4.0
20594,4.0
20595,4.0
20596,5.0
20597,5.0
20598,6.0
20599,4.0
20600,4.0
20601,4.0
20602,5.0
20603,5.0
20604,5.0
20605,4.0
20606,4.0
20607,4.0
20608,5.0
20609,4.0
20610,4.0
20611,4.0
20612,5.0
20613,5.0
20614,5.0
20615,4.0
20616,4.0
20617,4.0
20618,4.0
20619,3.0
20620,3.0
20621,4.0
20622,4.0
20623,4.0
20624,6.0
20625,5.0
20626,4.0
20627,6.0
20628,4.0
20629,3.0
20630,4.0
20631,3.0
20632,3.0
20633,5.0
20634,5.0
20635,4.0
20636,7.0
20637,1.0
20638,4.0
20639,5.0
20640,4.0
20641,4.0
20642,3.0
20643,4.0
20644,5.0
20645,4.0
20646,4.0
20647,4.0
20648,3.0
20649,4.0
20650,4.0
20651,3.0
20652,4.0
20653,3.0
20654,4.0
20655,1.0
20656,3.0
20657,4.0
20658,5.0
20659,3.0
20660,4.0
20661,1.0
20662,5.0
20663,7.0
20664,5.0
20665,4.0
20666,4.0
20667,4.0
20668,4.0
20669,5.0
20670,4.0
20671,4.0
20672,4.0
20673,5.0
20674,4.0
20675,5.0
20676,3.0
20677,5.0
20678,4.0
20679,3.0
20680,4.0
20681,1.0
20682,4.0
20683,4.0
20684,4.0
20685,5.0
20686,7.0
20687,4.0
20688,5.0
20689,4.0
20690,4.0
20691,8.0
20692,0.0
20693,4.0
20694,4.0
20695,5.0
20696,4.0
20697,7.0
20698,1.0
20699,4.0
20700,5.0
20701,5.0
20702,6.0
20703,3.0
20704,4.0
20705,4.0
20706,6.0
20707,4.0
20708,4.0
20709,4.0
20710,4.0
20711,4.0
20712,4.0
20713,5.0
20714,4.0
20715,4.0
20716,5.0
20717,7.0
20718,4.0
20719,2.0
20720,4.0
20721,6.0
20722,8.0
20723,4.0
20724,4.0
20725,4.0
20726,5.0
20727,4.0
20728,4.0
20729,4.0
20730,4.0
20731,4.0
20732,3.0
20733,4.0
20734,4.0
20735,5.0
20736,5.0
20737,8.0
20738,5.0
20739,3.0
20740,4.0
20741,4.0
20742,4.0
20743,0.0
20744,5.0
20745,6.0
20746,5.0
20747,5.0
20748,2.0
20749,3.0
20750,1.0
20751,4.0
20752,7.0
20753,8.0
20754,4.0
20755,4.0
20756,5.0
20757,1.0
20758,9.0
20759,4.0
20760,3.0
20761,4.0
20762,3.0
20763,3.0
20764,4.0
20765,4.0
20766,4.0
20767,4.0
20768,4.0
20769,4.0
20770,4.0
20771,5.0
20772,5.0
20773,4.0
20774,4.0
20775,4.0
20776,3.0
20777,7.0
20778,4.0
20779,9.0
20780,4.0
20781,4.0
20782,4.0
20783,3.0
20784,4.0
20785,4.0
20786,4.0
20787,4.0
20788,3.0
20789,3.0
20790,4.0
20791,4.0
20792,5.0
20793,4.0
20794,6.0
20795,5.0
20796,4.0
20797,4.0
20798,4.0
20799,0.0
20800,8.0
20801,4.0
20802,9.0
20803,4.0
20804,3.0
20805,4.0
20806,0.0
20807,5.0
20808,5.0
20809,7.0
20810,4.0
20811,4.0
20812,4.0
20813,5.0
20814,1.0
20815,3.0
20816,5.0
20817,4.0
20818,4.0
20819,4.0
20820,4.0
20821,6.0
20822,2.0
20823,4.0
20824,4.0
20825,5.0
20826,4.0
20827,4.0
20828,5.0
20829,4.0
20830,3.0
20831,4.0
20832,3.0
20833,4.0
20834,4.0
20835,4.0
20836,4.0
20837,5.0
20838,0.0
20839,4.0
20840,4.0
20841,3.0
20842,4.0
20843,4.0
20844,4.0
20845,5.0
20846,0.0
20847,4.0
20848,4.0
20849,7.0
20850,4.0
20851,2.0
20852,4.0
20853,5.0
20854,7.0
20855,4.0
20856,5.0
20857,7.0
20858,4.0
20859,4.0
20860,5.0
20861,4.0
20862,4.0
20863,4.0
20864,4.0
20865,4.0
20866,4.0
20867,4.0
20868,4.0
20869,4.0
20870,4.0
20871,4.0
20872,5.0
20873,6.0
20874,3.0
20875,3.0
20876,4.0
20877,5.0
20878,4.0
20879,3.0
20880,1.0
20881,4.0
20882,4.0
20883,4.0
20884,4.0
20885,5.0
20886,3.0
20887,4.0
20888,5.0
20889,4.0
20890,4.0
20891,4.0
20892,6.0
20893,4.0
20894,4.0
20895,4.0
20896,4.0
20897,4.0
20898,4.0
20899,4.0
20900,5.0
20901,4.0
20902,4.0
20903,4.0
20904,5.0
20905,5.0
20906,5.0
20907,4.0
20908,6.0
20909,4.0
20910,4.0
20911,5.0
20912,9.0
20913,3.0
20914,4.0
20915,6.0
20916,4.0
20917,4.0
20918,4.0
20919,5.0
20920,3.0
20921,4.0
20922,9.0
20923,3.0
20924,4.0
20925,0.0
20926,4.0
20927,4.0
20928,4.0
20929,4.0
20930,4.0
20931,4.0
20932,5.0
20933,3.0
20934,4.0
20935,6.0
20936,4.0
20937,4.0
20938,4.0
20939,1.0
20940,4.0
20941,4.0
20942,7.0
20943,4.0
20944,4.0
20945,3.0
20946,5.0
20947,4.0
20948,4.0
20949,3.0
20950,5.0
20951,7.0
20952,4.0
20953,9.0
20954,0.0
20955,5.0
20956,4.0
20957,4.0
20958,4.0
20959,3.0
20960,4.0
20961,3.0
20962,4.0
20963,4.0
20964,6.0
20965,6.0
20966,3.0
20967,4.0
20968,4.0
20969,4.0
20970,4.0
20971,2.0
20972,4.0
20973,4.0
20974,4.0
20975,5.0
20976,4.0
20977,4.0
20978,5.0
20979,5.0
20980,0.0
20981,1.0
20982,6.0
20983,4.0
20984,4.0
20985,4.0
20986,5.0
20987,4.0
20988,5.0
20989,5.0
20990,5.0
20991,4.0
20992,4.0
20993,3.0
20994,4.0
20995,6.0
20996,4.0
20997,3.0
20998,4.0
20999,4.0
21000,4.0
21001,5.0
21002,4.0
21003,3.0
21004,4.0
21005,5.0
21006,6.0
21007,3.0
21008,4.0
21009,4.0
21010,4.0
21011,4.0
21012,4.0
21013,5.0
21014,4.0
21015,0.0
21016,3.0
21017,4.0
21018,4.0
21019,4.0
21020,4.0
21021,4.0
21022,3.0
21023,4.0
21024,4.0
21025,5.0
21026,5.0
21027,6.0
21028,4.0
21029,5.0
21030,4.0
21031,3.0
21032,5.0
21033,3.0
21034,3.0
21035,6.0
21036,2.0
21037,5.0
21038,5.0
21039,2.0
21040,4.0
21041,4.0
21042,4.0
21043,4.0
21044,4.0
21045,4.0
21046,9.0
21047,3.0
21048,4.0
21049,5.0
21050,4.0
21051,4.0
21052,1.0
21053,3.0
21054,4.0
21055,5.0
21056,5.0
21057,1.0
21058,3.0
21059,4.0
21060,1.0
21061,4.0
21062,4.0
21063,4.0
21064,5.0
21065,4.0
21066,4.0
21067,4.0
21068,2.0
21069,5.0
21070,4.0
21071,5.0
21072,0.0
21073,4.0
21074,4.0
21075,4.0
21076,6.0
21077,4.0
21078,6.0
21079,4.0
21080,4.0
21081,9.0
21082,0.0
21083,8.0
21084,4.0
21085,5.0
21086,4.0
21087,4.0
21088,5.0
21089,4.0
21090,5.0
21091,4.0
21092,4.0
21093,4.0
21094,4.0
21095,5.0
21096,4.0
21097,7.0
21098,5.0
21099,4.0
21100,4.0
21101,4.0
21102,4.0
21103,4.0
21104,4.0
21105,5.0
21106,4.0
21107,4.0
21108,4.0
21109,0.0
21110,3.0
21111,3.0
21112,5.0
21113,6.0
21114,4.0
21115,3.0
21116,4.0
21117,3.0
21118,4.0
21119,3.0
21120,6.0
21121,4.0
21122,3.0
21123,4.0
21124,3.0
21125,4.0
21126,1.0
21127,1.0
21128,4.0
21129,3.0
21130,4.0
21131,1.0
21132,4.0
21133,4.0
21134,3.0
21135,5.0
21136,2.0
21137,5.0
21138,3.0
21139,9.0
21140,4.0
21141,5.0
21142,4.0
21143,3.0
21144,5.0
21145,4.0
21146,5.0
21147,4.0
21148,6.0
21149,3.0
21150,4.0
21151,4.0
21152,4.0
21153,5.0
21154,4.0
21155,7.0
21156,5.0
21157,3.0
21158,4.0
21159,4.0
21160,4.0
21161,4.0
21162,3.0
21163,2.0
21164,5.0
21165,4.0
21166,5.0
